experiment_id,student_id,release_date,due_date,start_time,end_time,assignment_session_count,pretest_problem_count,pretest_correct,pretest_time_on_task,pretest_average_first_response_time,pretest_session_count,assigned_condition,condition_time_on_task,condition_average_first_response_or_request_time,condition_problem_count,condition_total_correct,condition_total_correct_after_wrong_response,condition_total_correct_after_tutoring,condition_total_answers_before_tutoring,condition_total_attempt_count,condition_total_hints_available,condition_total_hints_given,condition_total_scaffold_problems_available,condition_total_scaffold_problems_given,condition_total_explanations_available,condition_total_explanations_given,condition_total_answers_given,condition_session_count,posttest_problem_count,posttest_correct,posttest_time_on_task,posttest_average_first_response_time,posttest_session_count,assistments_reference_assignment_log_id
PSABTZFT,62671,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-20 18:39:38.526000+00:00,,1,,,,,,Control,44.973,31.569,1.0,0.0,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,18663090
PSABTZFT,62672,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-16 15:41:29.886000+00:00,2021-12-16 15:58:09.458000+00:00,1,,,,,,Treatment 2,383.037,383.032,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,284.901,284.898,1.0,18641498
PSABTZFT,62673,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-17 20:27:56.058000+00:00,2021-12-17 20:28:50.535000+00:00,1,,,,,,Treatment 1,10.379,10.375,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.035,24.032,1.0,18657080
PSABTZFT,62674,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-14 14:32:58.536000+00:00,2021-12-14 14:34:13.595000+00:00,1,,,,,,Control,27.071,27.066,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.786,7.783,1.0,18602878
PSABTZFT,62680,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:35:26.631000+00:00,,2,,,,,,Treatment 2,94.24,57.746,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85820.791,85793.857,2.0,18623174
PSABTZFT,62682,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:36:27.558000+00:00,2021-12-16 14:32:15.713000+00:00,2,,,,,,Treatment 1,85758.041,85758.035,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,35.703,35.701,1.0,18623226
PSABTZFT,62683,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-16 14:34:26.481000+00:00,2021-12-20 17:04:20.723000+00:00,2,,,,,,Treatment 2,20.83,7.322,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,59.512,19.12,1.0,18639411
PSABTZFT,62700,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:32:16.891000+00:00,2021-12-16 14:27:02.317000+00:00,2,,,,,,Treatment 1,86015.227,86015.217,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,34.892,34.886,1.0,18623084
PSABTZFT,62701,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-17 12:52:45.025000+00:00,2021-12-17 12:54:48.024000+00:00,2,,,,,,Treatment 2,54.379,54.375,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,37.052,37.049,1.0,18651325
PSABTZFT,62702,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-20 16:41:58.334000+00:00,2021-12-20 16:42:43.886000+00:00,1,,,,,,Treatment 2,13.805,13.8,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.359,7.355,1.0,18661660
PSABTZFT,62716,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-16 14:36:49.846000+00:00,2021-12-16 14:37:40.697000+00:00,1,,,,,,Treatment 1,14.822,14.817,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.334,11.33,1.0,18639478
PSABTZFT,62726,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:13:23.146000+00:00,,4,,,,,,Treatment 2,4778090.852,88025.011,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,9.255,9.252,1.0,18602007
PSABTZFT,62769,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 20:45:30.155000+00:00,2021-12-15 20:47:07.271000+00:00,1,,,,,,Treatment 2,43.743,38.465,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.555,14.552,1.0,18634675
PSABTZFT,62770,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-16 22:52:22.868000+00:00,2021-12-16 22:57:17.638000+00:00,1,,,,,,Control,83.509,57.398,1.0,0.0,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,42.813,42.81,1.0,18650135
PSABTZFT,62775,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-21 02:24:45.834000+00:00,2021-12-21 02:26:17.147000+00:00,1,,,,,,Control,31.053,15.755,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.501,27.497,1.0,18665383
PSABTZFT,62777,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:25:47.224000+00:00,2021-12-15 14:28:08.768000+00:00,1,,,,,,Treatment 2,59.096,59.091,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,58.795,58.787,1.0,18622863
PSABTZFT,62779,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2022-01-04 04:09:40.668000+00:00,2022-01-04 04:10:16.408000+00:00,1,,,,,,Treatment 1,13.72,13.716,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.466,12.463,1.0,18685143
PSABTZFT,62787,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-14 14:25:46.444000+00:00,2021-12-14 14:32:10.003000+00:00,1,,,,,,Treatment 2,144.921,40.411,1.0,0.0,,,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,119.671,22.454,1.0,18602560
PSABTZFT,62789,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:35:03.120000+00:00,2021-12-16 16:53:51.670000+00:00,2,,,,,,Treatment 1,94503.112,19.536,1.0,0.0,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,44.517,44.513,1.0,18623164
PSABTZFT,62804,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:28:07.378000+00:00,2021-12-15 01:24:21.305000+00:00,2,,,,,,Treatment 1,39305.692,39305.688,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,30.027,30.024,1.0,18602679
PSABTZFT,62806,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2022-01-11 19:03:54.864000+00:00,2022-01-27 14:36:04.628000+00:00,3,,,,,,Control,40.342,20.233,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1366196.105,252.296,2.0,18811306
PSABTZFT,62809,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-14 14:26:11.294000+00:00,2021-12-15 21:06:45.578000+00:00,3,,,,,,Control,110091.699,213.876,1.0,0.0,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,206.968,206.771,1.0,18602580
PSABTZFT,62810,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-16 14:38:47.478000+00:00,2021-12-16 17:11:03.105000+00:00,3,,,,,,Treatment 1,9023.431,8901.939,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,59.839,59.836,1.0,18639536
PSABTZFT,76256,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-14 15:02:48.561000+00:00,2021-12-14 15:28:17.645000+00:00,1,,,,,,Control,1272.769,1272.759,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.945,24.941,1.0,18604287
PSABTZFT,76257,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:36:55.790000+00:00,2021-12-15 14:04:46.277000+00:00,2,,,,,,Treatment 2,37.353,37.346,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,160.108,151.283,1.0,18603065
PSABTZFT,76258,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-15 19:00:21.719000+00:00,2021-12-15 19:03:47.227000+00:00,1,,,,,,Treatment 1,100.574,28.536,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,40.047,12.9,1.0,18632132
PSABTZFT,76259,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-16 14:25:52.119000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,18639146
PSABTZFT,76260,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:34:04.779000+00:00,2021-12-16 14:22:47.989000+00:00,2,,,,,,Treatment 2,394.48,367.62,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,65.936,56.579,1.0,18623132
PSABTZFT,76261,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:22:30.013000+00:00,2021-12-14 14:30:28.043000+00:00,1,,,,,,Treatment 1,222.595,111.175,1.0,0.0,,,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,153.928,153.925,1.0,18602437
PSABTZFT,76263,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:28:52.888000+00:00,2021-12-14 14:37:43.402000+00:00,1,,,,,,Treatment 1,28.497,18.263,1.0,0.0,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,45.404,45.4,1.0,18602707
PSABTZFT,76268,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-14 14:28:05.937000+00:00,2021-12-14 14:29:50.872000+00:00,1,,,,,,Treatment 2,29.136,29.13,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.883,27.878,1.0,18602676
PSABTZFT,76269,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-20 16:44:59.027000+00:00,2021-12-20 16:59:02.796000+00:00,1,,,,,,Treatment 2,53.401,18.238,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,180.522,180.518,1.0,18661715
PSABTZFT,76272,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-28 03:23:54.327000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,18673653
PSABTZFT,76274,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-20 16:20:21.597000+00:00,2021-12-20 16:22:50.999000+00:00,1,,,,,,Control,35.092,35.086,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38.806,38.803,1.0,18661384
PSABTZFT,76275,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-16 19:34:54.192000+00:00,2021-12-16 19:36:32.856000+00:00,1,,,,,,Treatment 2,33.818,33.813,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.331,26.323,1.0,18648070
PSABTZFT,76279,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-21 15:22:12.420000+00:00,,2,,,,,,Control,12811305.332,12811285.493,1.0,0.0,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,213.666,27.755,1.0,18666980
PSABTZFT,76561,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-20 16:05:04.067000+00:00,2021-12-20 16:06:40.462000+00:00,1,,,,,,Treatment 1,30.363,30.357,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33.237,33.232,1.0,18661224
PSABTZFT,76564,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-17 14:32:23.426000+00:00,2021-12-17 14:34:18.576000+00:00,1,,,,,,Treatment 2,36.531,36.526,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.606,51.602,1.0,18652314
PSABTZFT,76566,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:34:03.484000+00:00,2022-01-09 02:03:50.805000+00:00,3,,,,,,Control,341.106,341.101,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,189926.226,83.097,2.0,18623130
PSABTZFT,76568,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-20 18:25:22.281000+00:00,2021-12-20 18:29:50.148000+00:00,1,,,,,,Control,120.381,120.375,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,41.38,41.376,1.0,18662930
PSABTZFT,76571,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-16 14:11:57.391000+00:00,2021-12-16 14:25:15.440000+00:00,1,,,,,,Control,651.808,592.8,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,45.259,45.256,1.0,18638750
PSABTZFT,76575,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-16 19:26:22.494000+00:00,,3,,,,,,Treatment 2,595.868,22.259,1.0,0.0,,,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.505,10.502,1.0,18647835
PSABTZFT,76576,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-18 06:40:11.512000+00:00,2021-12-18 06:42:09.021000+00:00,1,,,,,,Treatment 1,34.687,34.682,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.224,26.219,1.0,18657701
PSABTZFT,76579,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:35:55.622000+00:00,2021-12-14 14:37:57.447000+00:00,1,,,,,,Treatment 2,33.315,33.308,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,28.735,28.731,1.0,18603018
PSABTZFT,76580,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:34:51.345000+00:00,2021-12-14 14:38:09.430000+00:00,1,,,,,,Treatment 2,44.676,44.671,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38.512,38.509,1.0,18602948
PSABTZFT,76581,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:03:50.584000+00:00,2021-12-15 14:42:01.170000+00:00,1,,,,,,Control,134.764,134.758,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,57.191,32.665,1.0,18622085
PSABTZFT,76591,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-16 17:12:12.242000+00:00,2021-12-17 00:30:06.709000+00:00,2,,,,,,Control,26190.642,26190.637,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,52.226,52.223,1.0,18644061
PSABTZFT,76601,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:20:52.063000+00:00,2021-12-16 14:29:50.607000+00:00,3,,,,,,Treatment 2,1084.249,1067.999,1.0,0.0,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,72.471,59.313,1.0,18622710
PSABTZFT,76690,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:23:00.912000+00:00,2021-12-15 14:29:55.657000+00:00,1,,,,,,Treatment 1,163.336,24.274,1.0,0.0,,,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,170.537,170.532,1.0,18622799
PSABTZFT,76691,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-14 14:13:15.345000+00:00,2021-12-16 14:27:25.305000+00:00,3,,,,,,Treatment 2,204.543,204.537,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,279.688,164.223,1.0,18601996
PSABTZFT,76693,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-17 15:22:59.823000+00:00,2021-12-17 15:28:07.140000+00:00,1,,,,,,Treatment 1,143.669,143.658,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60.397,60.392,1.0,18653328
PSABTZFT,76694,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:51:36.021000+00:00,2021-12-14 14:54:30.246000+00:00,1,,,,,,Treatment 2,63.443,26.528,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.206,11.201,1.0,18603681
PSABTZFT,76697,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-15 14:33:51.976000+00:00,,2,,,,,,Treatment 2,86271.918,85983.139,1.0,0.0,,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.714,10.709,1.0,18623124
PSABTZFT,76698,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:21:40.601000+00:00,2021-12-14 14:40:47.899000+00:00,1,,,,,,Treatment 1,1000.396,1000.39,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,35.782,16.231,1.0,18602396
PSABTZFT,76700,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 15:54:42.636000+00:00,2021-12-14 16:07:18.333000+00:00,1,,,,,,Treatment 2,245.095,12.296,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,248.068,69.784,1.0,18606455
PSABTZFT,76701,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:39:39.829000+00:00,2021-12-15 14:05:35.031000+00:00,2,,,,,,Treatment 2,49.853,49.847,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,91.629,91.626,1.0,18603192
PSABTZFT,76702,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 15:16:38.230000+00:00,2021-12-14 18:44:00.561000+00:00,2,,,,,,Treatment 2,12396.867,12396.862,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,7.305,7.301,1.0,18604917
PSABTZFT,76703,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-16 14:38:57.971000+00:00,2021-12-16 14:41:17.757000+00:00,1,,,,,,Treatment 1,107.022,45.389,1.0,0.0,,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.927,6.924,1.0,18639542
PSABTZFT,76704,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:31:23.844000+00:00,2021-12-15 14:43:17.332000+00:00,1,,,,,,Control,220.642,49.643,1.0,0.0,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,117.0,69.275,1.0,18623057
PSABTZFT,76706,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-14 14:31:13.794000+00:00,2021-12-15 14:23:42.200000+00:00,2,,,,,,Control,85592.157,85555.625,1.0,0.0,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,15.627,15.623,1.0,18602809
PSABTZFT,76707,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 14:37:42.270000+00:00,2021-12-16 14:33:59.466000+00:00,2,,,,,,Treatment 2,86091.415,86091.403,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,37.611,37.603,1.0,18623271
PSABTZFT,76828,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:35:02.085000+00:00,2021-12-14 14:40:14.362000+00:00,1,,,,,,Treatment 2,39.534,10.753,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,69.548,69.544,1.0,18602959
PSABTZFT,76829,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-14 14:23:30.134000+00:00,2021-12-14 14:25:52.145000+00:00,1,,,,,,Treatment 1,43.489,43.483,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.636,25.632,1.0,18602481
PSABTZFT,76830,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 15:58:54.455000+00:00,2021-12-15 00:02:13.765000+00:00,2,,,,,,Treatment 2,28332.081,27998.733,1.0,0.0,,,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,154.961,154.958,1.0,18606575
PSABTZFT,76831,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-16 17:14:24.339000+00:00,2021-12-18 22:32:50.909000+00:00,2,,,,,,Treatment 2,191799.416,191799.339,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,51.128,51.112,1.0,18644161
PSABTZFT,76833,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-16 14:29:04.483000+00:00,2021-12-16 14:36:26.495000+00:00,1,,,,,,Treatment 1,176.218,20.348,1.0,0.0,,,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,188.232,188.229,1.0,18639219
PSABTZFT,76835,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 01:10:32.468000+00:00,2021-12-15 01:14:37.269000+00:00,1,,,,,,Treatment 2,135.921,104.326,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,29.128,29.125,1.0,18619817
PSABTZFT,76836,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-17 14:40:47.907000+00:00,2021-12-17 14:42:04.920000+00:00,1,,,,,,Control,27.45,27.445,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.192,18.189,1.0,18652557
PSABTZFT,76837,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-15 23:25:44.733000+00:00,,2,,,,,,Treatment 2,217.771,4.669,1.0,0.0,,,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,86.5,86.495,1.0,18636150
PSABTZFT,76840,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-17 14:41:59.299000+00:00,2021-12-20 16:44:12.736000+00:00,3,,,,,,Treatment 1,2329.498,2294.733,1.0,0.0,,,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,264146.976,264146.971,2.0,18652585
PSABTZFT,76841,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-15 14:35:20.733000+00:00,,2,,,,,,Treatment 1,44.039,36.323,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,126.331,20.482,1.0,18623171
PSABTZFT,76842,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-14 14:19:17.731000+00:00,2021-12-15 14:40:23.243000+00:00,3,,,,,,Control,86387.927,22.722,1.0,0.0,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,57.953,21.734,1.0,18602288
PSABTZFT,76843,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2021-12-16 00:21:57.514000+00:00,2021-12-16 00:25:26.387000+00:00,1,,,,,,Treatment 1,100.15,100.145,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,62.374,62.371,1.0,18636417
PSABTZFT,76844,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:30:55.453000+00:00,2021-12-14 14:33:36.194000+00:00,1,,,,,,Treatment 1,60.773,20.115,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,29.808,29.805,1.0,18602799
PSABTZFT,76845,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 14:26:09.808000+00:00,2021-12-14 14:34:23.931000+00:00,1,,,,,,Treatment 1,101.028,24.641,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,44.603,44.599,1.0,18602576
PSABTZFT,76846,2021-12-14 14:00:00+00:00,2021-12-18 14:00:00+00:00,2022-02-21 14:17:29.383000+00:00,2022-02-21 14:18:55.089000+00:00,1,,,,,,Control,51.463,51.457,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.881,19.876,1.0,19407273
PSABTZFT,76847,2021-12-14 14:00:00+00:00,2021-12-17 15:00:00+00:00,2021-12-14 20:13:58.273000+00:00,2021-12-14 20:20:41.740000+00:00,1,,,,,,Treatment 1,143.464,85.334,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.296,27.293,1.0,18616320
