psa_id,section_names,problem_id,answer_text,solved_answer,CWA_frequency,sequence_id,pra_id,type,name,pr_position,answer,is_correct,incorrect_message,position
PSAHQV,"{""S2 [treatment2]""}",1064146,-2,-2.0,164.0,7148.0,PRA26B4,MasterySection,S2 [treatment2],50.0,-2 ,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your sign</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #0000ff;"">&nbsp;Positive x Positive = Positive</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Negative = Positive</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Positive x Negative = Negative</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Positive = Negative</span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;""><span style=""color: #000000;"">Step 1:</span>&nbsp;&nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #00ff00;"">&nbsp; &nbsp; &nbsp;c/-1 + 2 = 0</span>&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 2 &nbsp; - 2</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #00ff00;"">&nbsp;<span style=""color: #000000;"">Step 2:</span> &nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; -1 * c/-1&nbsp;=&nbsp;-2 * -1&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #ff0000;""><span style=""color: #000000;"">Sign:</span> &nbsp;Incorrect</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #ff0000;"">&nbsp; &nbsp; &nbsp;-2 * -1 IS NOT&nbsp;-2&nbsp; &nbsp;</span> &nbsp;&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>",2.0
PSAHQV,"{""S2 [treatment2]""}",1064146,-2,-2.0,164.0,7148.0,PRA26B4,MasterySection,S2 [treatment2],50.0,-2,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;<span style=""color: #0000ff;"">&nbsp; SUBTRACT 2 from both sides</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;The sign of&nbsp;2 is addition (<strong>+</strong>)</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;""><strong>&nbsp; &nbsp; &nbsp;</strong>Use the opposite sign, subtraction (-), to eliminate&nbsp;2 from the right side of the equation</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;c/-1 + 2 = 0&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;""><strong>+</strong> 2 &nbsp; <strong>+</strong> 2</span></span></p>",3.0
PSAHQV,"{""S2 [treatment2]""}",1064146,0,0.0,34.0,7148.0,PRA26B4,MasterySection,S2 [treatment2],50.0,0,False,"<p><span style=""font-size: 14pt; color: rgb(0, 0, 255);"">&nbsp; &nbsp; &nbsp;Don't forget to subtract 2 before multiplying</span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;c/-1 + <span style=""color: #ff0000;""><strong>2</strong></span> = 0&nbsp;</span></p>",5.0
PSAHQV,"{""S2 [treatment2]""}",1064146,-1,-1.0,27.0,7148.0,PRA26B4,MasterySection,S2 [treatment2],50.0,-1,False,"<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;MULTIPLY&nbsp;both sides by -1</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;The operation between c and -1 is division</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Use the opposite operation (multiplication in this case) to isolate&nbsp;c</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;&nbsp; Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp;c/-1 + 2 = 0&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 2 &nbsp; - 2</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; c/-1&nbsp;=&nbsp;-2</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp;<strong>&nbsp;</strong><span style=""color: #ff0000;""><strong>--1</strong> &nbsp; &nbsp; <strong>--1</strong></span><strong>&nbsp;</strong></span></p>",7.0
PSAHQV,"{""S2 [treatment2]""}",1064146,1,1.0,17.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,3,3.0,13.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,-3,-3.0,9.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,-4,-4.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,4,4.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,7,7.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,.5,0.5,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,5,5.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,+6,6.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,6,6.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,- 2,-2.0,1.0,7148.0,PRA26B4,MasterySection,S2 [treatment2],50.0,-2 ,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your sign</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #0000ff;"">&nbsp;Positive x Positive = Positive</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Negative = Positive</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Positive x Negative = Negative</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Positive = Negative</span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;""><span style=""color: #000000;"">Step 1:</span>&nbsp;&nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #00ff00;"">&nbsp; &nbsp; &nbsp;c/-1 + 2 = 0</span>&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 2 &nbsp; - 2</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #00ff00;"">&nbsp;<span style=""color: #000000;"">Step 2:</span> &nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; -1 * c/-1&nbsp;=&nbsp;-2 * -1&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #ff0000;""><span style=""color: #000000;"">Sign:</span> &nbsp;Incorrect</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #ff0000;"">&nbsp; &nbsp; &nbsp;-2 * -1 IS NOT&nbsp;-2&nbsp; &nbsp;</span> &nbsp;&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>",2.0
PSAHQV,"{""S2 [treatment2]""}",1064146,- 2,-2.0,1.0,7148.0,PRA26B4,MasterySection,S2 [treatment2],50.0,-2,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;<span style=""color: #0000ff;"">&nbsp; SUBTRACT 2 from both sides</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;The sign of&nbsp;2 is addition (<strong>+</strong>)</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;""><strong>&nbsp; &nbsp; &nbsp;</strong>Use the opposite sign, subtraction (-), to eliminate&nbsp;2 from the right side of the equation</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;c/-1 + 2 = 0&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;""><strong>+</strong> 2 &nbsp; <strong>+</strong> 2</span></span></p>",3.0
PSAHQV,"{""S2 [treatment2]""}",1064146,-0.5,-0.5,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,-12,-12.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,-22,-22.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,-7,-7.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,-8,-8.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,12,12.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,16,16.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,23,23.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,35,35.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,77,77.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,8,8.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,9,9.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064146,97.0,97.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-13,-13.0,133.0,7148.0,PRA26B3,MasterySection,S2 [treatment2],49.0,-13 ,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your sign</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #0000ff;"">&nbsp;Positive x Positive = Positive</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Negative = Positive</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Positive x Negative = Negative</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Positive = Negative</span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;""><span style=""color: #000000;"">Step 1:</span>&nbsp;&nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #00ff00;"">&nbsp; &nbsp; &nbsp;b/-1 + 11 = -2</span>&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 11 &nbsp; - 11</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #00ff00;"">&nbsp;<span style=""color: #000000;"">Step 2:</span> &nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; -1 * b/-1&nbsp;=&nbsp;-13 * -1&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #ff0000;""><span style=""color: #000000;"">Sign:</span> &nbsp;Incorrect</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #ff0000;"">&nbsp; &nbsp; &nbsp;-13 * -1 IS NOT&nbsp;-13&nbsp; &nbsp;</span> &nbsp;&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>",2.0
PSAHQV,"{""S2 [treatment2]""}",1064145,-13,-13.0,133.0,7148.0,PRA26B3,MasterySection,S2 [treatment2],49.0,-13,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Don't forget to multiply by -1</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp;b/-1 + 11 = -2&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 11 &nbsp; - 11</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;"">b<strong>/-1</strong>&nbsp;=&nbsp;-13</span></span></p>",6.0
PSAHQV,"{""S2 [treatment2]""}",1064145,9,9.0,35.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-9,-9.0,33.0,7148.0,PRA26B3,MasterySection,S2 [treatment2],49.0,-9,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;<span style=""color: #0000ff;"">&nbsp; SUBTRACT 11 from both sides</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;The sign of&nbsp;11 is addition (<strong>+</strong>)</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;""><strong>&nbsp; &nbsp; &nbsp;</strong>Use the opposite sign, subtraction (-), to eliminate&nbsp;11 from the right side of the equation</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;b/-1 + 11 = -2&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;""><strong>+</strong> 11 &nbsp; <strong>+</strong> 11</span></span></p>",3.0
PSAHQV,"{""S2 [treatment2]""}",1064145,-12,-12.0,8.0,7148.0,PRA26B3,MasterySection,S2 [treatment2],49.0,-12,False,"<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;MULTIPLY&nbsp;both sides by -1</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;The operation between b and -1 is division</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Use the opposite operation (multiplication in this case) to isolate&nbsp;b</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;&nbsp; Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp;b/-1 + 11 = -2&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 11 &nbsp; - 11</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; b/-1&nbsp;=&nbsp;-13</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp;<strong>&nbsp;</strong><span style=""color: #ff0000;""><strong>--1</strong> &nbsp; &nbsp; <strong>--1</strong></span><strong>&nbsp;</strong></span></p>",7.0
PSAHQV,"{""S2 [treatment2]""}",1064145,-2,-2.0,7.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,12,12.0,7.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-10,-10.0,6.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,11,11.0,6.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,14,14.0,6.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,2,2.0,5.0,7148.0,PRA26B3,MasterySection,S2 [treatment2],49.0,2,False,"<p><span style=""font-size: 14pt; color: rgb(0, 0, 255);"">&nbsp; &nbsp; &nbsp;Don't forget to subtract 11 before multiplying</span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;b/-1 + <span style=""color: #ff0000;""><strong>11</strong></span> = -2&nbsp;</span></p>",5.0
PSAHQV,"{""S2 [treatment2]""}",1064145,22,22.0,5.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,3,3.0,5.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-11,-11.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-14,-14.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-1,-1.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,0,0.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,1,1.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,10,10.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,35,35.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-20,-20.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-4,-4.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,8,8.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-098765,-98765.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-13.0,-13.0,1.0,7148.0,PRA26B3,MasterySection,S2 [treatment2],49.0,-13 ,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your sign</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #0000ff;"">&nbsp;Positive x Positive = Positive</span></span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Negative = Positive</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Positive x Negative = Negative</span></p>
<p><span style=""font-size: 14pt; color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative x Positive = Negative</span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;""><span style=""color: #000000;"">Step 1:</span>&nbsp;&nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #00ff00;"">&nbsp; &nbsp; &nbsp;b/-1 + 11 = -2</span>&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 11 &nbsp; - 11</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #00ff00;"">&nbsp;<span style=""color: #000000;"">Step 2:</span> &nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; -1 * b/-1&nbsp;=&nbsp;-13 * -1&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #ff0000;""><span style=""color: #000000;"">Sign:</span> &nbsp;Incorrect</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #ff0000;"">&nbsp; &nbsp; &nbsp;-13 * -1 IS NOT&nbsp;-13&nbsp; &nbsp;</span> &nbsp;&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>",2.0
PSAHQV,"{""S2 [treatment2]""}",1064145,-13.0,-13.0,1.0,7148.0,PRA26B3,MasterySection,S2 [treatment2],49.0,-13,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Don't forget to multiply by -1</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp;b/-1 + 11 = -2&nbsp;</span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 11 &nbsp; - 11</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2:&nbsp; <span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;"">b<strong>/-1</strong>&nbsp;=&nbsp;-13</span></span></p>",6.0
PSAHQV,"{""S2 [treatment2]""}",1064145,-21,-21.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-3,-3.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-33,-33.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-44,-44.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-6,-6.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-76,-76.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,-8,-8.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,2/11,0.18181818181818182,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,23,23.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,24,24.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,47,47.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,5,5.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,6,6.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,77,77.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064145,99,99.0,1.0,,,,,,,,,
